Closing Price,Volume,Previous Day High,Previous Day Low,Next Day Opening Price
369.23,5816,375.97,353.84,371.63
371.67,1577,372.84,366.11,374.58
334.48,6319,338.35,328.86,335.33
260.19,4212,270.85,253.41,258.71
426.66,5138,443.05,422.61,424.02
203.31,4732,205.4,198.91,206.4
350.15,3770,366.96,344.29,346.22
288.67,7561,303.27,275.13,293.41
457.14,5893,458.79,444.5,459.93
336.22,4153,339.24,328.74,338.13
442.27,6751,444.71,437.53,447.15
481.33,5870,495.23,468.47,483.21
150.81,3092,162.47,147.32,146.85
322.08,9817,329.9,318.3,320.3
453.59,2869,456.27,445.31,454.44
448.83,2990,457.3,437.05,449.58
178.36,5281,192.33,163.53,173.46
292.55,3679,295.32,278.49,290.15
189.24,9491,206.51,181.05,191.6
458.73,1234,460.92,445.29,460.32
101.29,9078,113.85,96.28,105.27
187.36,2104,191.95,176.98,191.96
263.61,7439,266.35,250.92,267.31
188.45,1757,196.2,173.31,188.99
489.43,5972,503.1,486.92,489.86
197.61,4243,200.91,194.69,196.31
244.93,9964,254.96,242.52,248.91
169.63,6984,178.34,158.25,172.94
470.67,1379,479.79,458.84,473.46
264.51,8876,283.44,263.3,267.29
204.74,4905,212.37,191.26,208.23
198.45,3420,218.29,182.94,202.64
334.25,8275,345.48,331.03,337.46
491.06,2016,508.07,483.65,494.21
489.67,2339,497.3,472.52,491.27
492.67,4501,495.28,478.62,492.25
254.66,9410,257.26,247.87,255.17
465.77,7392,477.68,450.67,466.12
277.76,1828,296.42,259.9,281
304.23,9017,306.58,297.35,301.89
307.96,4577,322.05,293.96,306.59
125.44,3658,137.14,122.66,126.01
170.83,1668,184.22,168.71,175.68
454.44,9027,459.53,442.3,454.33
458.54,5805,460.88,448.19,454.81
180.8,7816,183.22,164.41,182.54
221.06,4057,226.74,205.23,222.22
431.92,7433,436.98,425.48,435.39
181.67,2142,185.07,170.93,185.22
452.33,9240,458.36,436.97,449.92
429.28,7293,440.42,423.13,424.73
423.02,4735,442.06,415.14,425.87
456.7,1311,475.22,454.56,458.22
454.77,9186,460.93,451.29,451.18
466.88,5297,469.14,454.29,471.74
451.82,8541,471.73,441.38,456.08
342.77,9976,352.82,338.57,345
163.09,1461,182.68,161.95,158.63
343.66,3452,354.87,339.44,340.79
476.88,2029,494.73,461.64,475.13
487.07,7986,496.57,484.29,482.63
391.39,7182,404.2,382.74,394.66
377.53,1659,388.71,372,373.3
475.37,7995,480.55,463.94,472.43
216.51,4796,232.02,205.79,214.7
160.39,8797,162.43,140.72,158.71
216,6160,223.89,200.32,213.65
479.58,2625,497.11,460.75,484.37
184.92,4304,195.47,172.94,189.53
189.9,4109,192.37,174.88,191.1
177.18,6403,182.12,159.17,173.43
293.92,2274,297,292.14,295.99
418.56,7921,424.83,400.16,423.31
252.74,6811,256.88,247.72,257.72
140.05,8238,154.58,125.65,141.21
396.08,1214,409.61,380.39,392.97
343.93,5977,347.5,340.85,347.25
291.66,7395,301.11,272.55,292.89
485.64,4121,492.26,467.03,485.16
288.17,6870,295.58,274.73,284.67
393.01,4802,404.96,389.06,390.41
163.4,9101,181.48,151.65,164.19
266.61,9081,284.66,259.08,264.22
184.91,5450,193.75,166.22,184.69
239.26,7127,247.73,230.53,241.41
291.89,1688,302.73,277.71,296.76
169.8,8184,179.81,156.7,165.24
421.22,2398,423.39,415.07,424.19
250.4,2909,262.4,239.23,246.68
458.63,2844,470.74,449.85,463.07
369.86,3043,379.42,361.74,372.56
170.64,5957,179.51,153.23,169.62
356.79,4777,375.63,353.13,356.91
109.3,5740,121.71,100.5,111.07
422.95,5993,439.46,421.82,423.56
489.69,5797,508.81,483.71,494.49
371.1,2726,387.49,358.29,376.09
470.6,3010,489.51,467.93,466.17
217.92,3270,233.35,211.77,220.2
269.44,4401,273.67,251.71,271.9
269.84,3162,275.15,255.69,272.74
144.81,7348,149.5,142.48,148.98
418.58,3488,425.7,398.72,419.51
298.03,6986,305.77,279.07,295.57
296.17,3027,312.58,292.48,297.89
367.39,5862,375.24,348.87,365.62
168.39,7531,183.21,156.95,166.82
424.06,1957,442.23,405.4,425.19
246.35,5934,249.53,226.96,244.24
131.86,5780,132.86,117.68,133.8
176.13,4947,194.01,169.6,179.66
201.14,9673,206.67,182.57,206
171.18,7805,175.09,159.28,167.86
196.89,1261,203.5,189.4,196.44
498.34,7738,502.88,488.6,500.75
315.09,4967,331.17,306.37,315.86
341.17,6018,354.23,322.4,336.82
166.41,2929,170.59,149.83,164.89
117.61,9865,129.7,116.01,120.55
224.14,3498,229.09,222.95,224.07
407.93,6682,412.68,405.61,409.87
323.51,2133,335.83,310.92,324.92
104.31,1079,117.94,87.84,108.75
415.51,6542,423.09,404.72,419.09
141.6,8684,157.1,130.44,140.04
276.15,5921,293.06,270.58,276.13
499.79,7032,518.2,490.06,499.55
148.55,5502,161.44,142.67,146.34
426.01,8272,431.19,419.8,427.22
419.68,3109,434.9,411.25,417.29
278.02,7150,281.07,276.11,274.61
495.31,7268,499.75,476.16,491.41
223.19,6651,240.01,204.82,221.05
226.31,6487,244.62,210.18,226.05
160.96,6880,163.23,149.16,157.11
247.9,7961,254.83,231.45,249.66
218.57,1258,231.52,199.06,222.27
341.8,4957,360.63,335.41,341.07
116.29,6738,128.14,108.37,120.03
224.1,5342,240.7,209.25,220.61
101.88,5653,120.41,88.67,97.66
102.52,6968,113.39,85.85,105.66
428.12,8026,443.19,420.53,432.87
399.93,4507,413.51,393.03,398.33
397.66,8804,411.41,385.53,399.23
241.45,2083,252.28,237.68,243
379.7,9130,392.54,377.95,381.55
202.61,9623,214.15,196.98,203.34
223.76,1810,236.88,219.75,221.32
324.99,7281,335.59,323.87,320.8
379.85,9031,385.08,364.07,374.98
206.29,2025,220.47,194.97,203.09
371.71,9142,380.01,358,367.91
485,4297,488.42,480.9,480.38
297.53,8406,314.71,291.66,293.44
262.84,9365,267.29,260.7,258.33
193,6492,204.27,173.05,193.48
242.46,5694,257.16,239.5,238.03
311.53,8269,324.83,308.81,316.49
477.64,3564,481.7,464.97,477.66
204.3,9793,208.99,197,208.31
192.59,2103,196.41,174.72,192.46
484.23,2656,486.61,467.44,480.59
342.34,1406,348.72,324.84,345.74
394.11,4355,405.07,379.14,391.49
431.88,3867,436.16,428.37,427.28
132.72,9761,152.16,130.51,129.63
293.93,7637,308.2,291.7,294.92
156.04,9782,168.13,139.81,155.39
349.73,3816,363.67,336.24,346.34
481.49,3704,490.78,461.85,481.82
122.5,5558,132.43,109.27,127.03
209.64,7445,227.53,203.91,211.91
499.87,4589,514.59,497.17,495.57
102.19,3454,114.37,94.25,100.39
155.82,2629,174.88,151.03,157.75
132.31,3167,145.9,119.37,128.71
405.63,8676,414.2,402.8,406.01
400.37,3748,402.27,384.69,400.83
411.03,2216,419.46,396.8,406.92
409.94,4096,428.51,394.95,411
434.09,1921,435.94,414.74,438.09
409.15,1516,413.66,395.79,410.67
293.42,4951,309.78,277.44,297.57
398.19,3829,406.13,395.57,399.33
339.05,3504,343.58,320.13,341.56
246.61,2485,263.11,241.46,250.54
434.63,7782,446.24,424.26,434.26
415.22,1989,426.64,396.03,411.8
169.4,6376,175.98,164.99,165.59
109.77,9337,123.6,108.1,114.31
226.39,4658,243.76,219.75,226.86
261.51,4082,276.76,257.54,263.34
169.74,3651,182.38,156.05,170.86
442.05,7923,449.71,435.76,442.7
113.43,3209,130.67,111.24,114.03
293.45,8157,305.2,275.48,293.18
122.19,3809,140.09,120.25,126.04
314.65,3804,320.48,308.5,310.86
285.46,2277,298.89,279.89,287.62
412.06,9806,430.83,410.61,413.87
375.87,6337,383.98,371.73,371.49
437.58,5488,456.66,421.1,434.75
317.74,3130,326.2,316.03,320.62
428.97,4425,438.29,427.53,426.31
387.65,3175,403.98,374.61,388.43
411.8,8511,417.76,409.11,407.64
340.27,5201,354.68,332.21,337.5
387.83,8243,394.5,386.79,391.74
260.69,9961,272.97,252.8,259.3
133.99,7708,149.74,126.95,137.05
266.63,5351,268.13,253.99,266.42
169.36,3406,172.04,158.88,167.58
351.75,4358,370.5,337.86,352.42
205.3,3084,221.8,186.52,205.64
483.26,5791,500.92,467.15,488.1
208.48,7823,217.82,189.74,206.92
139.25,5662,153.86,137.22,140.79
452.25,1366,472.22,432.43,454.14
265.76,5120,274.98,258.65,267.03
242.31,6265,259.4,236.06,242.11
454.16,1669,456.66,445.49,456.99
361.38,3833,372.72,345.5,364.06
312.87,2670,320.2,293.74,317.46
230.85,6405,241.79,219.32,235.62
217,6508,220.17,213.06,214.15
331.8,5292,339.79,326.74,333.35
300.56,3464,303.01,291.86,304.12
210.4,9197,220.01,202.45,215.02
173.62,4375,183.01,168.09,170.05
427.2,5483,434.47,410.05,431.69
375.1,8820,394.12,368.78,372.35
497.32,1793,499.89,485.05,498.04
306.32,4295,322.99,296.21,307.86
497.76,7769,505.5,479.21,501.55
284.33,4556,289.12,271.38,287.37
313.98,3297,320.16,306.67,318.33
183.64,7080,201.78,170.51,186.52
159.8,1984,176.48,152.74,158.19
476.09,3740,477.39,473.36,472.88
492.49,3112,496.29,482.27,489.04
319.02,4714,332.85,301.68,314.9
208.9,9038,215.93,190.63,213.23
480.56,9984,499.02,469.23,480.42
418.7,6972,434.64,404.41,423.35
171.92,6486,189.55,159.32,174.67
219.34,1962,224,202.93,223.87
101.68,9924,105.55,98.72,105.37
332.8,6182,351.51,324.17,333.63
310.56,8762,319.24,304.75,307.82
165.56,8961,174.45,164.43,163.1
235.73,6990,249.74,218.96,234.44
475.69,1504,484.24,472.14,470.93
359.6,9797,377.23,352.45,361.27
445.2,6692,464.42,427.73,445.75
435.32,2691,442.64,420.62,431.33
468.26,9481,473.22,456.48,471.51
116.62,5328,119.05,109.72,119.84
204.99,4542,210.06,194.2,201.17
266.23,7372,269.88,264.16,263.27
356.04,4986,357.59,341.22,353.54
343.25,9188,345.14,337.74,343.51
198.44,8754,209.12,188.34,202.89
177.12,3369,191.57,174.33,178.77
274.96,9037,294.65,260.46,276.78
200.25,7837,204.21,182.23,198.16
486.04,4039,500.31,476.38,487.29
486.18,5683,497.71,483.6,483.3
145.34,3789,155.43,126.38,147.45
382.04,3383,396.75,372.54,379.39
191.29,9370,196.83,188.76,186.43
386.97,4735,393.89,382.39,387.21
406.84,3515,415.15,403.57,404.82
119.27,3466,123.73,114.51,120.56
378.14,9366,388.23,374.18,380.6
458.72,4369,462.22,440.18,461.86
186.52,1050,193.57,181.55,191.34
146.23,5731,149.38,136.83,146.78
326.73,1158,328.41,311.86,326.55
306.98,8309,314.73,293.12,304.44
454.31,1116,467.04,435.14,456.78
280.43,1984,284.32,261.08,280.26
265.42,4237,285.3,253.58,263.69
385.59,9977,391.8,370.29,384.91
130.97,8718,132.4,122.64,129.68
122.82,2527,124.35,113.66,127.6
301.97,6442,315.63,298.98,299.23
135.61,2832,149.34,121.82,134.76
475.65,9112,493.8,469.51,473.73
361.7,2145,364.42,359.18,358.41
401.46,2253,409.61,398.59,399.45
191.55,3188,209.45,176.82,191.44
297.61,2186,313.77,292.26,298.93
153.54,3611,158.97,137.91,154.71
181.24,8655,199.15,163.03,183.97
327.28,3951,341.22,319.81,323
211.97,9172,217.99,195.88,210.11
466.85,3111,468.7,457.71,465.38
498.1,8713,508.55,482.43,500.02
101.57,6538,116.12,94.74,98.65
403.64,7959,409.74,384.94,400.78
146.13,9905,150.34,126.38,142.09
329.85,3240,332.28,321.51,330.18
191.39,7596,208.39,186.61,193.66
485.95,2474,487.99,471.93,487.93
450.32,2023,462.9,438.23,452.75
338.16,6105,353.66,318.32,334.85
170.41,1397,186.24,153.99,171.27
413.07,7317,426.49,396.21,409.01
308.12,5013,321.52,293.32,312.79
344.63,4328,354.63,336.96,340.68
387.18,2873,396.09,368.4,390.95
266.53,5633,270.14,256.69,261.92
103.1,6749,114.27,94.51,103.41
245.67,8959,248.02,240.98,249.2
265.45,5396,275.35,258.68,266.8
246.77,9819,261.66,245.73,246.71
432.42,3798,441.84,418.88,428.7
232.94,7867,243.6,220.44,234.53
266.53,1946,283.54,257.88,267.56
124.64,1622,137.93,105.27,124.23
386.74,3161,390.17,372.57,384.09
186.17,2760,197.48,180.56,183.37
194,7289,201.93,185.81,198.7
334.74,3980,339.67,323.94,339.39
493.42,2214,506.73,482.06,497.79
264.06,1619,272.4,257.82,264.22
230.86,4602,246.44,225.12,235.75
114.48,8318,126.63,107.79,112.46
414.95,6814,417.93,395.65,414.22
204.51,5887,212.17,196.68,201.26
407.54,5249,413.66,399.43,407.18
212.91,7111,216.76,198.22,209.76
111.96,3613,128.16,107.86,107.62
299.28,8768,307.48,286.06,294.38
462.42,5768,475.08,448.77,461.21
184.24,5055,201.99,182.01,188.21
161.57,9048,172.89,156.96,160.94
173.91,1100,179.82,164.05,175.37
376.11,6860,392.13,359.24,379.29
246.96,8376,256.24,232.04,247.49
202.42,4629,214.14,184.83,203.06
235.08,1765,253.22,217.91,235.32
223.64,8049,233.93,212.92,219.89
317.51,4404,324.87,304.69,318.87
153.33,4566,168.15,134.84,155.57
303.49,5665,307.03,288.41,298.49
224.7,7725,243.06,216.9,220.53
473.05,6439,491.45,465.4,473.47
268.73,4279,280.74,260.76,272.12
140,9924,143.94,129.59,140.34
473.44,2406,483.03,465.56,472.79
475,8739,484.04,470.44,479.37
170.2,4926,176.87,157.89,165.96
426.57,1778,430.9,409.05,422.95
444.78,2372,450.79,434.42,446.63
242.24,9510,253.79,237.07,238.33
163.8,7858,177.83,147.35,160.15
419.38,6861,438.99,404.02,423.1
111.32,4528,116.42,97.02,108.42
347.76,7599,352.64,333.94,348.99
236.79,3141,240.01,220.93,235.76
338.41,4462,357.25,321.64,334.78
415.54,2252,423.79,397.47,414.4
431.5,2520,450.05,418.91,430.66
499.39,1584,517.29,490.91,500.67
356.09,7335,357.93,353.38,352.63
189.39,1879,195.7,174.66,184.76
210.44,1461,217.19,206.76,211.5
274.46,4634,280.73,256.96,270.11
439.39,9802,448.47,430.68,435.93
246.74,8110,257.23,229.1,251.56
375.31,7941,390.71,364.46,370.54
118.04,2336,124.12,108.42,119.46
272.02,1960,278.7,264.12,268.41
166.81,7972,179.18,164.64,170.02
475.38,6054,479.78,474.16,476.19
416.57,7388,426.56,405.91,416.3
155.5,3295,161.27,137.38,155.1
260.74,8330,265.5,248.6,262.45
132.24,8800,148.35,114.85,135.62
398.62,4268,413.06,378.63,393.69
176.55,3731,182.29,172.15,171.75
421.73,5713,430.62,408.2,419.46
129.61,9674,133.54,120.69,131.99
329.18,3255,331.19,324.22,326.12
343.28,9069,355.4,337.7,342.35
233.73,8119,241.64,228.09,233.81
165.68,8735,170.62,150.82,164.41
229.53,5231,232.71,221.79,229.18
298.2,5318,312.13,292.35,301.19
487.64,5381,493.8,469.81,484.94
278.78,4404,297.02,277.12,277.04
175.75,8193,180.42,160.78,176.02
110.35,8745,115.99,91.1,114.01
103.29,6564,120.47,90.4,100.34
266.7,5909,278.57,255.28,266.94
218.52,5428,221.58,216.36,222.28
146.03,3162,157.47,135.48,142.16
168.87,4087,175.72,161,171.08
239.96,5239,254.96,224.18,237.2
374.65,7784,377.13,358.23,371.39
343.84,3633,362.28,339.65,341.2
131.98,6133,142.07,121.06,132.01
157.21,7352,172.16,139.87,158.24
463.36,8121,477.75,450.5,460.3
128.43,6210,132.82,118.29,124.55
179.55,4632,197.27,161.49,179.08
227.18,9039,232.6,207.81,222.75
192.05,2697,196.67,186.58,192.44
216.34,1409,227.23,211.86,218.16
391.1,4227,410.8,373.66,395.55
138.01,1914,144.96,132.39,134.43
240.89,9278,260.22,223.78,240.23
344.69,9598,353.96,337.97,342.26
119.54,5615,136.4,118.17,116.72
117.72,3057,128.79,108.7,117.91
299.43,8425,304.33,297.66,295.86
459.93,3325,477.65,454.98,455.08
277.91,4204,280.27,267.8,274.53
262.66,5663,276.63,260.93,261.01
104.06,9467,120.85,102.43,99.17
393.08,9668,409.89,389.14,396.66
165.63,3245,179.08,155.84,166.47
379.4,8491,385.17,359.89,374.67
239.4,3531,250.5,236.63,236.69
118,6304,130.96,105.18,119.64
231.16,6652,249.06,220.72,226.46
363.82,1026,367.86,361.68,362.59
407.34,8506,417.17,405.69,403.3
354.22,7254,361.55,349,353.13
384.42,1370,393.55,370.41,389.1
194.37,6829,198.84,175.08,193.92
486.1,7768,491.23,474.53,487.24
190.76,9177,206.39,188.89,189.85
168.04,7612,178.13,162.14,166.19
199.92,6411,210.69,181.02,201.03
488.82,5023,506.87,487.58,490.03
125.98,2627,131.54,113.54,127.13
409.38,9320,416.63,404.98,404.65
142.11,8338,148.98,139.86,144.08
409.32,8017,422.84,403.48,411.07
210.81,9386,222.5,192.01,206.51
390.65,1994,400.61,375.18,387.55
119.6,2605,133.29,115.35,119.8
233.84,2337,244.03,231.59,232.45
285.85,6555,302.35,275.48,286.61
108.27,9389,117.06,106.27,110.87
172.34,2368,190.26,163.66,172.82
167.52,3331,170.79,151.31,167.11
292.56,9871,295.35,282.05,290.2
153.27,8118,166.73,135.23,154.42
490.87,7258,499.27,474.83,494.14
454.77,4721,464.43,443.22,452.4
189.73,2469,203.96,173.72,192.62
193.68,7436,198.76,190.88,192.86
478.97,1322,480.81,474.15,475.09
219.82,4251,229.16,205.51,223.92
269.32,5463,287.32,268.21,271.13
380.59,9945,390.16,379.5,384
237.61,9732,249.48,229.39,239.16
460.98,7429,465.94,443.51,457.22
335.61,6781,345.43,315.98,336.03
326.89,5404,337.03,313.55,328.23
321.72,3837,327.19,302.66,319.33
144.82,8099,148.93,127.71,146.13
416.18,5912,423.83,411.35,416.84
328.85,8088,330.58,320.17,324.06
121.41,9582,125.57,108.56,125.23
440.14,3093,455.04,436.27,440.48
391.78,7154,405.12,384.83,392.63
215.56,3063,222.5,200.18,212.07
214.42,8349,225.89,206.87,217.46
301.89,9739,318.64,283.29,302.2
102.89,2074,119.84,94.16,98.78
423.85,5245,437.28,418.67,425.86
476.82,2511,480.18,471.83,476.71
278.64,8458,282.74,264.58,276.99
314.63,1624,321.17,306.63,318.85
423.91,6925,437.66,418.41,427.13
211.04,8529,216.94,196.86,206.47
296.69,7568,306.52,287.69,298.68
144.4,7437,161.08,127.32,141.12
380.76,4799,398.71,369.33,375.93
417.14,9353,434.07,397.67,414.33
126.76,1522,129.97,118.65,122.24
452.97,4052,471.27,446.61,454.35
249.81,8700,263.81,236.56,252.38
468.88,8786,481.64,454.42,465.66
460.07,4173,465.77,458.75,457.16
416.36,4068,435,402.64,412.7
432.06,1545,433.39,427.62,432.68
215.75,8232,218.31,196.53,215.64
246.91,5063,250.83,234.97,241.98
196.02,8939,210.21,192.62,194.72
241.8,7504,254.64,239.8,237.68
324.76,3794,343.71,307.05,325.55
445.61,8237,453.24,428.45,445.35
318.87,5311,326.48,309.63,318.46
378.67,8931,392.4,376.01,381.03
154.32,9073,158.63,145.91,153.91
475.83,8776,485.64,460.38,475.69
333.27,2432,334.56,319.7,334.6
410.32,8369,422.57,392.89,408.34
499.43,2240,515.32,484.15,503.8
443.89,2823,448.76,436.62,441.71
301.75,7199,308.58,294.27,305.89
447.22,4225,450.72,433.91,450.35
363.57,4528,376.27,356.68,367.63
392.01,9090,403.72,374.52,388.84
354.92,8880,371.62,347.69,352.23
215.05,7842,234.49,204.76,218.53
233.79,5509,253.48,231.97,238.36
323.34,6642,326.37,320.09,325.87
449.63,3448,461.14,446.12,451.01
281.02,3826,297.02,273.48,284.11
316.23,5664,329.75,313.01,311.64
247.64,1981,265.68,237.95,251.18
107.25,3097,116.65,101.14,105.07
357.42,9185,366.53,351.24,352.98
326.37,3632,327.87,316.91,328.19
491.3,3896,492.6,474.08,493.83
303.19,4124,317.35,287.71,304.46
313.98,5696,323.94,296.19,312.48
212.9,9399,226.45,193.09,209.08
139.84,3784,145.37,138.63,142.53
383.03,6569,400.43,368.87,378.5
423.37,5266,441.52,420.09,425.96
447.88,6161,461.46,429.08,452.45
261.71,9907,267.99,256.4,266.68
381.43,4050,386.53,373.78,380.39
205.08,4736,217.96,185.47,201.16
201.12,1589,219.99,183.64,197.06
498.29,3952,510.27,496.39,498.21
439.78,8676,456.72,437.89,442.69
202.49,9075,214.23,185.93,197.96
273.36,3825,287.18,271.02,270.04
325.99,1215,337.78,308.8,326.87
105.19,1587,117.12,86.62,101.04
483.71,3585,498.76,482.26,487.49
143.51,3015,152.04,138.33,143.54
426.9,3124,445.07,425.46,425.76
490.37,5044,507.78,487.99,485.5
381.69,8991,396.47,370.54,377.82
486.68,4029,501.8,471.8,489.95
107.88,6167,116.73,97.77,109.87
241.82,4094,258.64,233.49,237.02
290.58,3112,309.3,285.65,295.32
413.18,8540,429.28,407.68,411.71
361.81,4809,365.34,349.75,362.88
394.4,7284,410.35,377.14,396.63
157.86,4819,167.69,149.18,162.43
437.91,8344,450.47,419.05,441.81
428.89,8934,448.72,426.9,429.86
407.56,6224,415.39,390.81,403.96
427.18,4202,434.8,419.75,430.63
185.44,9731,191.44,167.93,188.61
156.11,2364,159.52,137.64,157.5
458.02,6642,462.22,443.72,462.92
482.8,6801,493.58,475.06,483.09
269.71,3911,287.99,260.02,266.84
278.8,9073,295.19,267.32,276.34
396.39,1828,400.86,386.61,395.46
298,3457,309.67,281.97,297.23
225.42,3739,242.51,209.76,228.73
176.04,1899,187.29,174.8,179.91
109.06,6269,127.38,105.18,107.89
335.08,8043,353.33,327.17,339.53
156.86,9838,164.48,143.09,161.14
443.34,7334,460.95,437.98,442.45
493.15,6361,505.26,486.01,496.83
283.1,4670,293.21,273.32,279.22
146.23,2218,161.94,134.03,146.34
333.21,9279,349.21,315.07,335.33
329.55,4438,343.38,313.26,328.01
153.34,1360,169.75,145.52,148.57
358.77,1115,377.85,343.18,354.33
226.43,7932,244.01,209.6,230.37
438.2,4503,440.61,427.27,438.38
335.17,1479,352.32,328.54,331.69
273.18,4495,289.03,254.26,277.2
485.33,6333,503.94,466.04,489.75
296.49,4807,311.54,291.22,294.75
454.92,4770,472.6,439,455.78
205.72,5803,206.92,203.93,203.98
276.71,6039,296.29,275.66,278.96
133.56,3748,138.18,125.88,138.03
269.1,1006,286.52,259.31,264.38
457.8,2925,476.46,446.42,457.51
431.78,7812,432.83,423.6,434.78
490.28,3075,508.64,486.84,492.17
399.89,5920,416.65,392.34,396.72
208.6,2854,227.12,191.98,207.52
164.33,1722,168.69,156.95,164.02
171.81,2803,187.58,159.55,174.26
364.55,4429,374.82,350.62,364.14
252.9,4552,258.79,237.98,251.04
265.61,4460,280.98,255.34,264.76
444.23,8074,454.22,440.84,448.9
390.67,5258,408.76,372.56,386.13
183.71,6230,198.21,177.76,182.05
168.44,3718,172.08,161,165.42
428.77,2269,434.54,413.07,427.78
481.44,6923,487.47,465.94,482.3
174.06,9615,181.59,156.03,171
480.7,3658,494.37,479.06,479.97
271.89,7567,289.89,254.28,275.17
462.26,3748,474.54,446.21,463.68
400.34,8414,415.63,389.37,402.14
462.04,5817,469.06,458.01,466.45
358.06,3779,368.99,346.7,357.15
162.8,1551,173.38,158.12,167.78
124.15,1912,138.47,104.81,122.97
350.84,2382,361.69,336.38,347.67
123.34,9597,130.69,111.01,126.42
194.39,8735,200.03,177.94,194.49
182.49,7973,188.33,171.38,180.94
270.84,1568,290.48,268.7,268.3
338.95,1654,346.74,333.03,342.17
464.47,2372,480.79,444.81,465.11
474.48,2589,476.83,457.31,475.72
492.95,5056,495.65,474.33,492.57
405.53,6528,419.57,402.67,402.67
468.52,4249,478.21,462.81,466.89
416.25,9096,433.98,414.05,412.54
464.24,4824,481.62,447.62,462.65
141.67,2139,157.03,137.37,145.8
484.63,3886,501.12,475.84,485.38
193.83,2765,211.36,187.7,189.29
327.39,5955,343.28,308.71,330.03
306.73,3022,317.74,294.17,309.41
325.78,8835,331.82,309.59,328.38
380.81,4591,396.77,368.37,381.98
315.84,5191,322.88,303.2,311.15
375.5,6243,381.15,367.22,374.33
313.76,8874,318.02,308.21,312.01
104.82,4718,117.73,97.2,100.03
350.95,6253,356.55,344.34,346.8
322.08,3524,330.2,307.95,321.28
334.34,3061,348.81,325.31,338.15
100.62,3220,116.71,89.17,105.24
287.5,9506,294.48,271.85,289.93
449.99,6924,467,443.93,447.25
233.02,6201,235.12,223.97,237.24
277.95,7083,297.68,267.08,282.73
148.98,7134,157.9,146.96,148.28
280.09,7043,287.27,276.2,280.31
258.31,2064,276.86,256.1,256.77
453.22,6970,456.73,437.92,456.74
